,tweet_id,name,timestamp,doggo,floofer,pupper,puppo,overall_rating,breed,fav_count,rt_count
995,697990423684476929,Doug,2016-02-12 03:47:39+00:00,0,0,0,0,11,Pembroke,3592,1451
996,697943111201378304,Cassie,2016-02-12 00:39:39+00:00,0,0,0,0,10,Great dane,2638,776
997,697616773278015490,No Name,2016-02-11 03:02:54+00:00,0,0,1,0,11,Lhasa,3467,1144
998,697596423848730625,No Name,2016-02-11 01:42:02+00:00,0,0,1,0,11,Shetland sheepdog,3306,1425
999,697575480820686848,Ollie,2016-02-11 00:18:49+00:00,0,0,0,0,8,Whippet,2250,572
1000,697463031882764288,No Name,2016-02-10 16:51:59+00:00,0,0,0,0,11,Labrador retriever,3748,1552
1001,697270446429966336,Bentley,2016-02-10 04:06:43+00:00,0,0,0,0,10,Toy poodle,5131,2087
1002,697259378236399616,Getting,2016-02-10 03:22:44+00:00,0,0,0,0,8,Great dane,3611,1136
1003,697255105972801536,Charlie,2016-02-10 03:05:46+00:00,0,0,0,0,10,Great dane,3316,1315
1004,697242256848379904,Oakley,2016-02-10 02:14:42+00:00,0,0,0,0,10,Eskimo dog,2753,751
1005,696900204696625153,Rosie,2016-02-09 03:35:31+00:00,0,0,0,0,12,Chihuahua,3492,1156
1006,696894894812565505,No Name,2016-02-09 03:14:25+00:00,0,0,0,0,9,Appenzeller,2594,758
1007,696886256886657024,No Name,2016-02-09 02:40:05+00:00,0,0,0,0,12,Kuvasz,5317,2016
1008,696754882863349760,Reptar,2016-02-08 17:58:03+00:00,0,0,0,0,10,Toy poodle,1615,396
1009,696713835009417216,Travis,2016-02-08 15:14:57+00:00,0,0,1,0,9,Chesapeake bay retriever,2613,757
1010,696488710901260288,No Name,2016-02-08 00:20:23+00:00,0,0,0,0,12,Briard,2788,1166
1011,696405997980676096,Berb,2016-02-07 18:51:43+00:00,0,0,0,0,7,Borzoi,3531,1284
1012,695816827381944320,No Name,2016-02-06 03:50:33+00:00,0,0,0,0,11,Pomeranian,3287,1320
1013,695794761660297217,Wyatt,2016-02-06 02:22:53+00:00,0,0,0,0,13,Samoyed,3490,880
1014,695767669421768709,No Name,2016-02-06 00:35:13+00:00,0,0,0,0,13,Soft-coated wheaten terrier,2060,854
1015,695629776980148225,Calvin,2016-02-05 15:27:17+00:00,0,0,0,0,8,Old english sheepdog,5020,2377
1016,695446424020918272,No Name,2016-02-05 03:18:42+00:00,0,0,0,0,12,Basenji,4787,2026
1017,695409464418041856,Bob,2016-02-05 00:51:51+00:00,0,0,0,0,10,Pug,9460,4017
1018,695314793360662529,Colin,2016-02-04 18:35:39+00:00,0,0,0,0,10,Maltese dog,4004,1675
1019,695095422348574720,Just,2016-02-04 04:03:57+00:00,0,0,1,0,12,Papillon,2888,684
1020,695074328191332352,Lorenzo,2016-02-04 02:40:08+00:00,0,0,1,0,11,Shih-tzu,3116,1239
1021,695051054296211456,Brian,2016-02-04 01:07:39+00:00,0,0,0,0,6,Boston bull,2918,885
1022,694356675654983680,No Name,2016-02-02 03:08:26+00:00,0,0,1,0,10,Pomeranian,1653,328
1023,694352839993344000,Oliver,2016-02-02 02:53:12+00:00,0,0,0,0,10,Australian terrier,2244,700
1024,694329668942569472,Grady,2016-02-02 01:21:07+00:00,0,0,1,0,9,Boxer,2203,569
1025,694206574471057408,No Name,2016-02-01 17:11:59+00:00,0,0,0,0,10,Shih-tzu,4582,2297
1026,694183373896572928,Lola,2016-02-01 15:39:48+00:00,0,0,0,0,9,Pekinese,3236,1040
1027,694001791655137281,Chester,2016-02-01 03:38:15+00:00,0,0,0,0,11,Pembroke,3705,1176
1028,693942351086120961,Kobe,2016-01-31 23:42:03+00:00,0,0,0,0,10,Groenendael,1896,413
1029,693642232151285760,Freddery,2016-01-31 03:49:30+00:00,0,0,0,0,9,Scottish deerhound,2790,472
1030,693629975228977152,No Name,2016-01-31 03:00:47+00:00,0,0,1,0,12,Pug,2685,894
1031,693622659251335168,No Name,2016-01-31 02:31:43+00:00,0,0,0,0,10,Malamute,1691,422
1032,693280720173801472,Sadie,2016-01-30 03:52:58+00:00,0,0,0,0,10,Labrador retriever,3669,1403
1033,693262851218264065,No Name,2016-01-30 02:41:58+00:00,0,0,1,0,11,Golden retriever,2459,568
1034,693231807727280129,Bodie,2016-01-30 00:38:37+00:00,0,0,0,0,9,Vizsla,3133,841
1035,693155686491000832,Dunkin,2016-01-29 19:36:08+00:00,0,0,0,0,12,Shih-tzu,8668,3622
1036,693109034023534592,No Name,2016-01-29 16:30:45+00:00,0,0,0,0,11,Cocker spaniel,1889,695
1037,693095443459342336,Milo,2016-01-29 15:36:45+00:00,0,0,1,0,10,Yorkshire terrier,2056,523
1038,692919143163629568,No Name,2016-01-29 03:56:12+00:00,0,0,0,0,9,Saint bernard,2926,838
1039,692905862751522816,Wally,2016-01-29 03:03:25+00:00,0,0,1,0,10,Mexican hairless,2683,998
1040,692901601640583168,No Name,2016-01-29 02:46:29+00:00,0,0,0,0,10,Soft-coated wheaten terrier,1971,682
1041,692894228850999298,Tupawc,2016-01-29 02:17:12+00:00,0,0,0,0,10,German short-haired pointer,2511,910
1042,692828166163931137,No Name,2016-01-28 21:54:41+00:00,0,0,1,0,12,Samoyed,3148,998
1043,692752401762250755,No Name,2016-01-28 16:53:37+00:00,0,0,1,0,13,Samoyed,7496,4124
1044,692568918515392513,Chester,2016-01-28 04:44:32+00:00,0,0,0,0,12,Golden retriever,4739,1737
1045,692535307825213440,Amber,2016-01-28 02:30:58+00:00,0,0,0,0,10,Pug,3504,1529
1046,692530551048294401,Cody,2016-01-28 02:12:04+00:00,0,0,0,0,10,Siberian husky,2021,474
1047,692187005137076224,No Name,2016-01-27 03:26:56+00:00,0,0,0,0,12,Siberian husky,2768,929
1048,692158366030913536,Edgar,2016-01-27 01:33:08+00:00,0,0,0,0,10,Pug,2369,896
1049,692142790915014657,No Name,2016-01-27 00:31:15+00:00,0,0,0,0,13,Toy poodle,1798,438
1050,692017291282812928,Kingsley,2016-01-26 16:12:33+00:00,0,0,0,0,9,Tibetan terrier,3153,1081
1051,691756958957883396,No Name,2016-01-25 22:58:05+00:00,0,0,0,0,10,Saint bernard,3179,1161
1052,691675652215414786,Richie,2016-01-25 17:35:00+00:00,0,0,0,0,10,Chihuahua,2116,577
1053,691483041324204033,No Name,2016-01-25 04:49:38+00:00,0,0,0,0,5,Bloodhound,2608,656
1054,691459709405118465,Leo,2016-01-25 03:16:56+00:00,0,0,0,0,12,Shetland sheepdog,4449,1294
1055,691444869282295808,Bailey,2016-01-25 02:17:57+00:00,0,0,0,0,12,Bernese mountain dog,2890,955
1056,691416866452082688,No Name,2016-01-25 00:26:41+00:00,0,0,0,0,13,Lakeland terrier,21253,8689
1057,691321916024623104,Molly,2016-01-24 18:09:23+00:00,0,0,0,0,11,Rottweiler,2828,747
1058,691096613310316544,No Name,2016-01-24 03:14:07+00:00,0,0,0,0,11,Borzoi,3253,1019
1059,690959652130045952,No Name,2016-01-23 18:09:53+00:00,0,0,0,0,11,Golden retriever,3902,1421
1060,690735892932222976,Peaches,2016-01-23 03:20:44+00:00,0,0,0,0,13,Golden retriever,4134,1442
1061,690728923253055490,Vincent,2016-01-23 02:53:03+00:00,0,0,0,0,8,Kuvasz,2384,597
1062,690690673629138944,Cedrick,2016-01-23 00:21:03+00:00,0,0,0,0,10,Maltese dog,2547,898
1063,690649993829576704,Hazel,2016-01-22 21:39:24+00:00,0,0,0,0,11,Mexican hairless,1435,325
1064,690597161306841088,Lolo,2016-01-22 18:09:28+00:00,0,0,0,0,11,Lhasa,2163,681
1065,690400367696297985,Erik,2016-01-22 05:07:29+00:00,0,0,0,0,10,Pembroke,2041,509
1066,690374419777196032,Phred,2016-01-22 03:24:22+00:00,0,0,0,0,11,Kuvasz,3560,972
1067,690360449368465409,No Name,2016-01-22 02:28:52+00:00,0,0,0,0,9,Pug,2925,1006
1068,690021994562220032,Geoff,2016-01-21 04:03:58+00:00,0,0,0,0,10,Malamute,3056,1180
1069,690015576308211712,No Name,2016-01-21 03:38:27+00:00,0,0,1,0,12,Malamute,2740,836
1070,690005060500217858,No Name,2016-01-21 02:56:40+00:00,0,0,0,0,10,Samoyed,4004,1907
1071,689999384604450816,Covach,2016-01-21 02:34:07+00:00,0,0,0,0,10,Standard poodle,1561,424
1072,689977555533848577,No Name,2016-01-21 01:07:23+00:00,0,0,0,0,12,Labrador retriever,1490,502
1073,689905486972461056,Gizmo,2016-01-20 20:21:00+00:00,0,0,1,0,11,Pomeranian,2651,787
1074,689877686181715968,Durg,2016-01-20 18:30:32+00:00,0,0,0,0,9,Old english sheepdog,3323,1344
1075,689835978131935233,Fynn,2016-01-20 15:44:48+00:00,0,0,0,0,11,Collie,2369,850
1076,689661964914655233,Luca,2016-01-20 04:13:20+00:00,0,0,0,0,12,Italian greyhound,3501,1052
1077,689623661272240129,Lucy,2016-01-20 01:41:08+00:00,0,0,1,0,10,Toy poodle,2467,748
1078,689599056876867584,No Name,2016-01-20 00:03:21+00:00,0,0,0,0,11,Cocker spaniel,12795,6265
1079,689557536375177216,No Name,2016-01-19 21:18:22+00:00,0,0,0,0,12,Eskimo dog,2257,519
1080,689517482558820352,Carl,2016-01-19 18:39:13+00:00,0,0,0,0,12,Pembroke,3735,1609
1081,689283819090870273,Chipson,2016-01-19 03:10:43+00:00,0,0,0,0,9,Scotch terrier,3624,1250
1082,689280876073582592,Herald,2016-01-19 02:59:01+00:00,0,0,0,0,10,Chihuahua,2197,819
1083,689275259254616065,Lucky,2016-01-19 02:36:42+00:00,0,0,0,0,10,American staffordshire terrier,1273,285
1084,689154315265683456,No Name,2016-01-18 18:36:07+00:00,0,0,0,0,9,Cocker spaniel,3348,1128
1085,689143371370250240,Trip,2016-01-18 17:52:38+00:00,0,0,1,0,10,English springer,2232,579
1086,688916208532455424,No Name,2016-01-18 02:49:58+00:00,0,0,1,0,11,Pembroke,3003,983
1087,688898160958271489,No Name,2016-01-18 01:38:15+00:00,0,0,0,0,10,Ibizan hound,2307,890
1088,688828561667567616,Brad,2016-01-17 21:01:41+00:00,0,0,0,0,9,Cardigan,1508,420
1089,688804835492233216,No Name,2016-01-17 19:27:24+00:00,0,0,0,0,12,Malinois,1043,227
1090,688789766343622656,Pubert,2016-01-17 18:27:32+00:00,0,0,0,0,8,American staffordshire terrier,2434,759
1091,688547210804498433,Frank,2016-01-17 02:23:42+00:00,0,0,0,0,9,Papillon,2862,789
1092,688519176466644993,No Name,2016-01-17 00:32:18+00:00,0,0,1,0,12,Pembroke,2520,825
1093,688385280030670848,Louis,2016-01-16 15:40:14+00:00,0,0,0,0,12,Golden retriever,10180,5035
1094,688116655151435777,No Name,2016-01-15 21:52:49+00:00,0,0,0,0,10,Pug,3093,888
1095,688064179421470721,Kilo,2016-01-15 18:24:18+00:00,0,0,0,0,11,Eskimo dog,1878,408
1096,687826841265172480,Louis,2016-01-15 02:41:12+00:00,0,0,0,0,12,Pomeranian,2989,1292
1097,687818504314159109,No Name,2016-01-15 02:08:05+00:00,0,0,1,0,12,Lakeland terrier,2758,1080
1098,687807801670897665,Trooper,2016-01-15 01:25:33+00:00,0,0,0,0,11,Staffordshire bullterrier,2625,801
1099,687704180304273409,Blakely,2016-01-14 18:33:48+00:00,0,0,1,0,9,Miniature pinscher,2660,950
1100,687664829264453632,Opal,2016-01-14 15:57:26+00:00,0,0,0,0,11,Pug,2121,576
1101,687494652870668288,Marq,2016-01-14 04:41:12+00:00,0,0,0,0,7,Rottweiler,2104,654
1102,687480748861947905,No Name,2016-01-14 03:45:57+00:00,0,0,0,0,12,English springer,1760,281
1103,687460506001633280,Kramer,2016-01-14 02:25:31+00:00,0,0,0,0,10,Boston bull,2243,614
1104,687317306314240000,Tyrone,2016-01-13 16:56:30+00:00,0,0,0,0,11,Shih-tzu,22073,10411
1105,687312378585812992,No Name,2016-01-13 16:36:55+00:00,0,0,1,0,7,Great dane,4777,2146
1106,687127927494963200,Gordon,2016-01-13 04:23:58+00:00,0,0,0,0,9,Pug,6004,2591
1107,687124485711986689,Sampson,2016-01-13 04:10:18+00:00,0,0,0,0,11,Beagle,2371,577
1108,687109925361856513,Baxter,2016-01-13 03:12:26+00:00,0,0,0,0,11,Borzoi,6370,2803
1109,687096057537363968,No Name,2016-01-13 02:17:20+00:00,0,0,1,0,11,Labrador retriever,2449,695
1110,686730991906516992,No Name,2016-01-12 02:06:41+00:00,0,0,0,0,12,Tibetan mastiff,4543,1350
1111,686683045143953408,Mona,2016-01-11 22:56:10+00:00,0,0,1,0,11,Norwich terrier,3072,912
1112,686618349602762752,Olivia,2016-01-11 18:39:05+00:00,0,0,1,0,11,Rottweiler,4042,1544
1113,686606069955735556,Horace,2016-01-11 17:50:18+00:00,0,0,0,0,10,Labrador retriever,2071,607
1114,686386521809772549,Crimson,2016-01-11 03:17:53+00:00,0,0,0,0,11,Yorkshire terrier,3553,996
1115,686377065986265092,Birf,2016-01-11 02:40:19+00:00,0,0,1,0,10,German shepherd,2433,637
1116,686358356425093120,No Name,2016-01-11 01:25:58+00:00,0,0,0,0,10,Pug,2398,776
1117,686050296934563840,Flávio,2016-01-10 05:01:51+00:00,0,0,0,0,11,Pomeranian,2420,836
1118,686034024800862208,No Name,2016-01-10 03:57:12+00:00,0,0,0,0,12,Great dane,3424,1324
1119,686007916130873345,No Name,2016-01-10 02:13:27+00:00,0,0,1,0,11,Rhodesian ridgeback,2704,472
1120,685973236358713344,Lorelei,2016-01-09 23:55:38+00:00,0,0,0,0,11,Siberian husky,2326,611
1121,685943807276412928,No Name,2016-01-09 21:58:42+00:00,0,0,1,0,8,Papillon,1801,696
1122,685906723014619143,Olive,2016-01-09 19:31:20+00:00,0,0,0,0,9,Yorkshire terrier,8277,3303
1123,685663452032069632,Brooks,2016-01-09 03:24:40+00:00,0,0,0,0,12,Chesapeake bay retriever,3557,1656
1124,685641971164143616,Otis,2016-01-09 01:59:19+00:00,0,0,1,0,7,Lakeland terrier,3218,885
1125,685532292383666176,No Name,2016-01-08 18:43:29+00:00,0,0,0,0,9,Collie,3336,1298
1126,685325112850124800,No Name,2016-01-08 05:00:14+00:00,0,0,0,0,10,Golden retriever,10471,4535
1127,685321586178670592,Rocky,2016-01-08 04:46:13+00:00,0,0,0,0,10,Boston bull,2910,735
1128,685315239903100929,No Name,2016-01-08 04:21:00+00:00,0,0,0,0,11,Chow,3676,1234
1129,685307451701334016,Petrick,2016-01-08 03:50:03+00:00,0,1,0,0,11,Pomeranian,2262,496
1130,685268753634967552,Hubertson,2016-01-08 01:16:17+00:00,0,0,1,0,10,Pug,3419,1371
1131,685198997565345792,Alfie,2016-01-07 20:39:06+00:00,0,0,0,0,11,Old english sheepdog,2566,764
1132,685169283572338688,Gerbald,2016-01-07 18:41:01+00:00,0,0,1,0,11,Bernese mountain dog,4489,1620
1133,684940049151070208,Oreo,2016-01-07 03:30:07+00:00,0,0,0,0,12,Border collie,3523,1191
1134,684926975086034944,Bruiser,2016-01-07 02:38:10+00:00,0,0,0,0,11,Labrador retriever,3849,552
1135,684914660081053696,No Name,2016-01-07 01:49:14+00:00,0,0,0,0,12,Chow,3848,1662
1136,684902183876321280,Perry,2016-01-07 00:59:40+00:00,0,0,0,0,11,Pembroke,2053,605
1137,684800227459624960,Theodore,2016-01-06 18:14:31+00:00,0,0,0,0,11,Miniature schnauzer,2979,1124
1138,684594889858887680,No Name,2016-01-06 04:38:35+00:00,0,0,0,0,10,Weimaraner,9843,4016
1139,684538444857667585,No Name,2016-01-06 00:54:18+00:00,0,0,0,0,12,Chihuahua,2915,1085
1140,684481074559381504,Pippa,2016-01-05 21:06:19+00:00,0,0,0,0,10,Chihuahua,4249,1320
1141,684460069371654144,Jeph,2016-01-05 19:42:51+00:00,0,0,0,0,10,Labrador retriever,2169,628
1142,684241637099323392,Obie,2016-01-05 05:14:53+00:00,0,0,0,0,12,Pembroke,8999,3727
1143,684225744407494656,No Name,2016-01-05 04:11:44+00:00,0,0,0,0,11,Golden retriever,1369,239
1144,684222868335505415,No Name,2016-01-05 04:00:18+00:00,0,0,0,0,11,Soft-coated wheaten terrier,4225,1563
1145,684195085588783105,Tino,2016-01-05 02:09:54+00:00,0,0,0,0,9,Chihuahua,2108,595
1146,684188786104872960,No Name,2016-01-05 01:44:52+00:00,0,0,0,0,10,Kelpie,3831,1343
1147,684177701129875456,Kulet,2016-01-05 01:00:50+00:00,0,0,0,0,10,Chow,2215,764
1148,684097758874210310,Lupe,2016-01-04 19:43:10+00:00,0,0,0,0,10,Labrador retriever,4515,1621
1149,683857920510050305,Sadie,2016-01-04 03:50:08+00:00,0,0,0,0,10,Bluetick,4163,1262
1150,683852578183077888,Tiger,2016-01-04 03:28:54+00:00,0,0,0,0,10,Toy poodle,2111,397
1151,683849932751646720,Jiminy,2016-01-04 03:18:23+00:00,0,0,0,0,5,Mexican hairless,2896,1116
1152,683834909291606017,No Name,2016-01-04 02:18:42+00:00,0,0,1,0,9,Maltese dog,2880,1265
1153,683828599284170753,No Name,2016-01-04 01:53:37+00:00,0,0,1,0,12,Malamute,3053,1195
1154,683773439333797890,Buddy,2016-01-03 22:14:26+00:00,0,0,0,0,9,Miniature pinscher,3684,1533
1155,683742671509258241,Sebastian,2016-01-03 20:12:10+00:00,0,0,0,0,11,Pembroke,7162,3781
1156,683498322573824003,Griffin,2016-01-03 04:01:13+00:00,0,0,0,0,11,Airedale,3469,1095
1157,683481228088049664,Banjo,2016-01-03 02:53:17+00:00,0,0,1,0,11,Keeshond,2878,1118
1158,683462770029932544,No Name,2016-01-03 01:39:57+00:00,0,0,1,0,8,Italian greyhound,2676,761
1159,683449695444799489,No Name,2016-01-03 00:47:59+00:00,0,0,0,0,10,Lakeland terrier,4290,1837
1160,683391852557561860,Jack,2016-01-02 20:58:09+00:00,0,0,0,0,11,French bulldog,8356,2702
1161,683357973142474752,No Name,2016-01-02 18:43:31+00:00,0,0,0,0,10,Pembroke,3238,1059
1162,683142553609318400,Brandy,2016-01-02 04:27:31+00:00,0,0,1,0,9,Leonberg,3162,1173
1163,683111407806746624,Larry,2016-01-02 02:23:45+00:00,0,0,1,0,10,Cocker spaniel,3736,1034
1164,683098815881154561,No Name,2016-01-02 01:33:43+00:00,0,0,0,0,12,Golden retriever,2361,736
1165,683078886620553216,No Name,2016-01-02 00:14:32+00:00,0,0,1,0,9,Eskimo dog,2176,634
1166,683030066213818368,Lolo,2016-01-01 21:00:32+00:00,0,0,0,0,10,Boxer,2370,832
1167,682962037429899265,Darrel,2016-01-01 16:30:13+00:00,0,0,0,0,10,Chihuahua,26239,15043
1168,682750546109968385,Taco,2016-01-01 02:29:49+00:00,0,0,0,0,9,English setter,1674,494
1169,682662431982772225,Joey,2015-12-31 20:39:41+00:00,0,0,0,0,11,Beagle,3326,1207
1170,682638830361513985,No Name,2015-12-31 19:05:54+00:00,0,0,0,0,12,English springer,2266,675
1171,682429480204398592,No Name,2015-12-31 05:14:01+00:00,0,0,0,0,8,Whippet,3769,1320
1172,682393905736888321,Kreg,2015-12-31 02:52:40+00:00,0,0,0,0,11,Vizsla,2441,773
1173,682389078323662849,Brody,2015-12-31 02:33:29+00:00,0,0,0,0,9,Curly-coated retriever,1828,518
1174,682303737705140231,Todo,2015-12-30 20:54:22+00:00,0,0,0,0,9,Lakeland terrier,3389,1135
1175,682259524040966145,Jax,2015-12-30 17:58:40+00:00,0,0,0,0,9,Siberian husky,4578,1375
1176,682032003584274432,Ulysses,2015-12-30 02:54:35+00:00,0,0,0,0,11,Schipperke,7223,2294
1177,681981167097122816,Jimothy,2015-12-29 23:32:35+00:00,0,0,0,0,12,Labrador retriever,3043,1161
1178,681891461017812993,Charlie,2015-12-29 17:36:07+00:00,0,0,1,0,10,Chihuahua,2706,951
1179,681694085539872773,Bob,2015-12-29 04:31:49+00:00,0,0,1,0,11,Toy poodle,14010,4581
1180,681654059175129088,Toffee,2015-12-29 01:52:46+00:00,0,0,1,0,12,Pomeranian,2903,1045
1181,681610798867845120,No Name,2015-12-28 23:00:52+00:00,0,0,0,0,12,Toy poodle,2100,533
1182,681579835668455424,Apollo,2015-12-28 20:57:50+00:00,0,0,0,0,8,Rottweiler,3893,1489
1183,681523177663676416,Carly,2015-12-28 17:12:42+00:00,0,0,0,0,12,Norfolk terrier,15749,6620
1184,681339448655802368,Asher,2015-12-28 05:02:37+00:00,0,0,0,0,9,Labrador retriever,10202,4598
1185,681320187870711809,Glacier,2015-12-28 03:46:05+00:00,0,0,0,0,11,Samoyed,2918,863
1186,681297372102656000,No Name,2015-12-28 02:15:26+00:00,0,0,0,0,12,Lhasa,3490,1091
1187,681281657291280384,Sarge,2015-12-28 01:12:59+00:00,0,0,0,0,11,Saint bernard,3520,1258
1188,681261549936340994,Panda,2015-12-27 23:53:05+00:00,0,0,0,0,9,Tibetan terrier,1597,308
1189,681231109724700672,No Name,2015-12-27 21:52:07+00:00,0,0,1,0,11,Irish setter,2629,540
1190,681193455364796417,Aspen,2015-12-27 19:22:30+00:00,0,0,0,0,11,Pomeranian,4077,1691
1191,680970795137544192,No Name,2015-12-27 04:37:44+00:00,0,0,0,0,9,Pug,2665,749
1192,680959110691590145,Ozzie,2015-12-27 03:51:18+00:00,0,0,0,0,9,Pug,4986,2243
1193,680940246314430465,Alice,2015-12-27 02:36:20+00:00,0,0,0,0,4,Soft-coated wheaten terrier,3544,1225
1194,680934982542561280,Sadie,2015-12-27 02:15:25+00:00,0,0,0,0,10,Labrador retriever,2285,497
1195,680913438424612864,Griswold,2015-12-27 00:49:49+00:00,0,0,0,0,11,Pomeranian,2609,705
1196,680889648562991104,Cheesy,2015-12-26 23:15:17+00:00,0,0,0,0,9,Shetland sheepdog,1945,418
1197,680836378243002368,Ellie,2015-12-26 19:43:36+00:00,0,0,1,0,12,Pembroke,3766,1513
1198,680801747103793152,No Name,2015-12-26 17:25:59+00:00,0,0,0,0,10,Pug,2600,925
1199,680609293079592961,Brody,2015-12-26 04:41:15+00:00,0,0,0,0,9,French bulldog,2906,816
1200,680497766108381184,Percy,2015-12-25 21:18:05+00:00,0,0,0,0,12,Chihuahua,4639,2162
1201,680494726643068929,No Name,2015-12-25 21:06:00+00:00,0,0,0,0,11,Kuvasz,1879,542
1202,680473011644985345,Hector,2015-12-25 19:39:43+00:00,0,0,1,0,10,Lakeland terrier,2778,844
1203,680191257256136705,No Name,2015-12-25 01:00:07+00:00,0,0,1,0,11,Brittany spaniel,2356,577
1204,680161097740095489,Goliath,2015-12-24 23:00:17+00:00,0,0,0,0,12,Bluetick,2538,828
1205,680145970311643136,Kawhi,2015-12-24 22:00:10+00:00,0,0,1,0,10,Miniature poodle,3955,1972
1206,680130881361686529,Reggie,2015-12-24 21:00:12+00:00,0,0,0,0,10,Maltese dog,2519,1078
1207,680115823365742593,Ozzie,2015-12-24 20:00:22+00:00,0,0,0,0,9,Pug,2972,1028
1208,680100725817409536,No Name,2015-12-24 19:00:23+00:00,0,0,1,0,11,Golden retriever,3891,1554
1209,680070545539371008,Emmy,2015-12-24 17:00:27+00:00,0,0,0,0,9,Shih-tzu,2818,994
1210,680055455951884288,Sam,2015-12-24 16:00:30+00:00,0,0,0,0,10,Samoyed,18278,8067
1211,679862121895714818,No Name,2015-12-24 03:12:15+00:00,0,0,0,0,11,Entlebucher,2678,706
1212,679854723806179328,Bruce,2015-12-24 02:42:51+00:00,0,0,0,0,7,Chow,3143,1402
1213,679844490799091713,Willy,2015-12-24 02:02:12+00:00,0,0,0,0,10,Airedale,2593,887
1214,679828447187857408,No Name,2015-12-24 00:58:27+00:00,0,0,1,0,13,Chihuahua,39726,15839
1215,679777920601223168,Rinna,2015-12-23 21:37:40+00:00,0,0,1,0,10,Bloodhound,3390,1281
1216,679736210798047232,No Name,2015-12-23 18:51:56+00:00,0,0,0,0,9,French bulldog,2311,918
1217,679729593985699840,Hunter,2015-12-23 18:25:38+00:00,0,0,0,0,8,West highland white terrier,2367,937
1218,679722016581222400,Mike,2015-12-23 17:55:32+00:00,0,0,0,0,8,Boxer,1817,539
1219,679530280114372609,No Name,2015-12-23 05:13:38+00:00,0,0,0,0,7,Dalmatian,5208,2347
1220,679511351870550016,William,2015-12-23 03:58:25+00:00,0,0,0,0,7,Chihuahua,3711,1461
1221,679475951516934144,Eve,2015-12-23 01:37:45+00:00,0,0,0,0,9,Maltese dog,2304,728
1222,679462823135686656,Hurley,2015-12-23 00:45:35+00:00,0,0,0,0,11,Toy poodle,34856,21324
1223,679158373988876288,Rubio,2015-12-22 04:35:49+00:00,0,0,0,0,11,Pug,23568,9193
1224,679148763231985668,No Name,2015-12-22 03:57:37+00:00,0,0,0,0,8,Italian greyhound,3028,1163
1225,679132435750195208,Louis,2015-12-22 02:52:45+00:00,0,0,0,0,10,Scottish deerhound,3253,1314
1226,679111216690831360,No Name,2015-12-22 01:28:25+00:00,0,0,0,0,12,Kelpie,6514,2893
1227,679062614270468097,Chompsky,2015-12-21 22:15:18+00:00,0,0,0,0,11,Schipperke,18712,9299
1228,679047485189439488,No Name,2015-12-21 21:15:11+00:00,0,0,0,0,9,Golden retriever,2460,781
1229,678991772295516161,No Name,2015-12-21 17:33:48+00:00,0,0,0,0,12,Eskimo dog,2537,1333
1230,678969228704284672,Lola,2015-12-21 16:04:13+00:00,0,0,0,0,11,Labrador retriever,1796,528
1231,678800283649069056,No Name,2015-12-21 04:52:53+00:00,0,0,1,0,12,Labrador retriever,2810,1018
1232,678798276842360832,Linda,2015-12-21 04:44:55+00:00,0,0,0,0,7,Airedale,3804,1350
1233,678774928607469569,Tug,2015-12-21 03:12:08+00:00,0,0,0,0,11,Pembroke,3037,1043
1234,678764513869611008,Wilson,2015-12-21 02:30:45+00:00,0,0,0,0,10,Irish terrier,1788,544
1235,678755239630127104,Dash,2015-12-21 01:53:54+00:00,0,0,0,0,10,Malamute,7802,3741
1236,678740035362037760,Tango,2015-12-21 00:53:29+00:00,0,0,0,0,6,Beagle,4099,1926
1237,678643457146150913,Grizz,2015-12-20 18:29:43+00:00,0,0,0,0,10,Labrador retriever,2250,489
1238,678446151570427904,No Name,2015-12-20 05:25:42+00:00,0,0,0,0,10,Staffordshire bullterrier,4358,1785
1239,678424312106393600,Crystal,2015-12-20 03:58:55+00:00,0,0,0,0,2,Maltese dog,5916,2880
1240,678410210315247616,Jerome,2015-12-20 03:02:53+00:00,0,0,0,0,10,Schipperke,4640,2072
1241,678399652199309312,No Name,2015-12-20 02:20:55+00:00,0,0,0,0,12,Bedlington terrier,61794,30742
1242,678396796259975168,No Name,2015-12-20 02:09:34+00:00,0,0,0,0,12,Pembroke,1731,478
1243,678389028614488064,Bella,2015-12-20 01:38:42+00:00,0,0,1,0,11,Miniature pinscher,2044,473
1244,678380236862578688,Crumpet,2015-12-20 01:03:46+00:00,0,0,0,0,10,Samoyed,2655,1020
1245,678341075375947776,No Name,2015-12-19 22:28:09+00:00,0,0,1,0,12,Golden retriever,1896,612
1246,678334497360859136,Rosie,2015-12-19 22:02:01+00:00,0,0,0,0,10,Norfolk terrier,1427,304
1247,678278586130948096,No Name,2015-12-19 18:19:51+00:00,0,0,1,0,10,Maltese dog,12531,6857
1248,678255464182861824,Jessifer,2015-12-19 16:47:58+00:00,0,0,0,0,9,Chihuahua,1726,418
1249,678021115718029313,Reese,2015-12-19 01:16:45+00:00,0,0,0,0,12,Miniature pinscher,15018,7148
1250,677918531514703872,No Name,2015-12-18 18:29:07+00:00,0,0,0,0,10,Eskimo dog,1476,463
1251,677895101218201600,No Name,2015-12-18 16:56:01+00:00,0,0,0,0,9,Dalmatian,5275,2384
1252,677716515794329600,No Name,2015-12-18 05:06:23+00:00,0,0,0,0,12,Chow,3323,1104
